"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/savannah/savgb/hoteldetail","Holiday Inn Savannah S - I-95 Gateway","11 Gateway Boulevard East","Savannah","Georgia","31419","US","savgb","1-912-9252525","Hotel","32.006415","-81.27881","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/savannah/savmk/hoteldetail","Holiday Inn Savannah Historic District","520 West Bryan Street","Savannah","Georgia","31401","US","savmk","1-912-7901000","Hotel","32.08175","-81.09721","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/statesboro/tbrhi/hoteldetail","Holiday Inn Statesboro-University Area","455 Commerce Drive","Statesboro","Georgia","30458","US","tbrhi","1-912-4894545","Hotel","32.42965","-81.75635","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/valdosta/vldsa/hoteldetail","Holiday Inn Valdosta Conference Center","1805 West Hill Avenue","Valdosta","Georgia","31601","US","vldsa","1-229-2441111","Hotel","30.821741","-83.30947","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/boise/boihi/hoteldetail","Holiday Inn Boise Airport","2970 West Elder Street","Boise","Idaho","83705","US","boihi","1-208-3447444","Hotel","43.573483","-116.217749","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/nampa/boimb/hoteldetail","Holiday Inn Nampa","16245 N Merchant Way","Nampa","Idaho","83687","US","boimb","1-208-4680944","Hotel","43.609377","-116.59369","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/idaho-falls/idafi/hoteldetail","Holiday Inn & Suites Idaho Falls","3005 South Fork Boulevard","Idaho Falls","Idaho","83402","US","idafi","1-208-2279800","Hotel","43.470992","-112.078437","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/twin-falls/twfbl/hoteldetail","Holiday Inn Twin Falls","1586 Blue Lakes Blvd N","Twin Falls","Idaho","83301","US","twfbl","1-208-7337545","Hotel","42.589552","-114.4581433","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/aurora/chiau/hoteldetail","Holiday Inn Aurora North- Naperville","2424 West Sullivan Road","Aurora","Illinois","60506","US","chiau","1-630-8067400","Hotel","41.787953","-88.377628","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bolingbrook/chibb/hoteldetail","Holiday Inn & Suites Bolingbrook","205 Remington Blvd.","Bolingbrook","Illinois","60440","US","chibb","1-630-6791600","Hotel","41.68476","-88.072765","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/carol-stream/csril/hoteldetail","Holiday Inn & Suites Chicago-Carol Stream (Wheaton)","150 South Gary Avenue","Carol Stream","Illinois","60188","US","csril","1-630-6653000","Hotel","41.903153","-88.120595","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/oakbrook-terrace/chiws/hoteldetail","Holiday Inn Chicago Oakbrook","17 W. 350 22nd Street","Oakbrook Terrace","Illinois","60181","US","chiws","1-630-8333600","Hotel","41.8467","-87.9686","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/joliet/jotrc/hoteldetail","Holiday Inn & Suites Joliet Southwest","1471 Rock Creek Boulevard","Joliet","Illinois","60431","US","jotrc","1-779-2062915","Hotel","41.4950508","-88.17044709999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/elgin/chiel/hoteldetail","Holiday Inn & Suites Chicago Northwest - Elgin","495 Airport Road","Elgin","Illinois","60123","US","chiel","1-847-4889000","Hotel","42.072752","-88.288452","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/countryside/chilg/hoteldetail","Holiday Inn Chicago SW-Countryside ConfCtr","6201 Joliet Road","Countryside","Illinois","60525","US","chilg","1-708-3544200","Hotel","41.776955","-87.871734","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/Schaumburg/jmhrr/hoteldetail","Holiday Inn Chicago - Schaumburg","1998 N. Roselle Road","Schaumburg","Illinois","60195","US","jmhrr","1-847-8850101","Hotel","42.0630044","-88.08103040000002","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/elk-grove-village/chieg/hoteldetail","Holiday Inn Chicago-Elk Grove","1000 Busse Road","Elk Grove Village","Illinois","60007","US","chieg","1-847-4376010","Hotel","42.011439","-87.959675","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chicago/ordbm/hoteldetail","Holiday Inn Chicago O'Hare Area","5615 N. Cumberland Avenue","Chicago","Illinois","60631","US","ordbm","1-773-6935800","Hotel","41.981478","-87.836499","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bloomington/bmitc/hoteldetail","Holiday Inn Bloomington - Normal","8 Traders Circle","Normal","<MISSING>","61761","US","bmitc","1-309-8620101","Hotel","40.5361129","-88.9969419","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bloomington/bmiil/hoteldetail","Holiday Inn & Suites Bloomington-Airport","3202 East Empire Street","Bloomington","Illinois","61704","US","bmiil","1-309-6624700","Hotel","40.488259","-88.919162","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/matteson/matil/hoteldetail","Holiday Inn Chicago Matteson Conf Ctr","500 Holiday Plaza Drive","Matteson","Illinois","60443","US","matil","1-708-7473500","Hotel","41.50395","-87.740759","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chicago/chiwh/hoteldetail","Holiday Inn & Suites Chicago-Downtown","506 West Harrison Street","Chicago","Illinois","60607","US","chiwh","1-312-9579100","Hotel","41.874404","-87.639972","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chicago/chipl/hoteldetail","Holiday Inn Chicago-Mart Plaza River North","350 W Wolf Point Plaza","Chicago","Illinois","60654","US","chipl","1-312-8365000","Hotel","41.88829","-87.63782","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/skokie/chisk/hoteldetail","Holiday Inn & Suites Chicago North Shore (Skokie)","5300 West Touhy Ave","Skokie","Illinois","60077","US","chisk","1-847-6798900","Hotel","42.0118","-87.7602","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/carbondale/mdhci/hoteldetail","Holiday Inn Carbondale-Conference Center","2300 Reed Station Parkway","Carbondale","Illinois","62901","US","mdhci","1-618-5492600","Hotel","37.744","-89.16315","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/crystal-lake/chicl/hoteldetail","Holiday Inn Chicago Nw Crystal Lk Conv Ctr","800 South Route 31","Crystal Lake","Illinois","60014","US","chicl","1-815-4777000","Hotel","42.220329","-88.2853372","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/evanston/chine/hoteldetail","Holiday Inn Chicago North-Evanston","1501 Sherman Avenue","Evanston","Illinois","60201","US","chine","1-847-4916400","Hotel","42.044633","-87.681923","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/champaign/cmitc/hoteldetail","Holiday Inn Champaign","101 Trade Center Drive","Champaign","Illinois","61820","US","cmitc","1-217-3983400","Hotel","40.0967452","-88.24561","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/gurnee/chiwg/hoteldetail","Holiday Inn Chicago North - Gurnee","6161 West Grand Avenue","Gurnee","Illinois","60031","US","chiwg","1-847-3366300","Hotel","42.383373","-87.95534","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/decatur/decno/hoteldetail","Holiday Inn & Suites Decatur-Forsyth","5150 North Wingate Drive","Decatur","Illinois","62526","US","decno","1-217-5425400","Hotel","39.911766","-88.951417","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/east-peoria/piaws/hoteldetail","Holiday Inn & Suites East Peoria","101 Holiday Street","East Peoria","Illinois","61611","US","piaws","1-309-6983333","Hotel","40.673421","-89.588292","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/peoria/piahi/hoteldetail","Holiday Inn & Suites Peoria At Grand Prairie","7601 North Orange Prairie Road","Peoria","Illinois","61615","US","piahi","1-309-6833399 +0","Hotel","40.780758","-89.679169","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/effingham/mtoef/hoteldetail","Holiday Inn Effingham","1301 Avenue of Mid America","Effingham","Illinois","62401","US","mtoef","1-217-5407777","Hotel","39.138963","-88.562935","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fairview-heights/fvhil/hoteldetail","Holiday Inn St. Louis-Fairview Heights","313 Salem Place","Fairview Heights","Illinois","62208","US","fvhil","1-618-2121300","Hotel","38.60119","-89.982646","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-louis/stlcc/hoteldetail","Holiday Inn St. Louis - Downtown Conv Ctr","811 North Ninth Street","St. Louis","Missouri","63101","US","stlcc","1-314-4214000","Hotel","38.632867","-90.192039","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-louis/stlfp/hoteldetail","Holiday Inn St. Louis - Forest Park","5915 Wilson Avenue","St. Louis","Missouri","63110","US","stlfp","1-314-6450700","Hotel","38.618011","-90.286088","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-louis/stlsw/hoteldetail","Holiday Inn St Louis SW - Route 66","10709 Watson Road","St. Louis","Missouri","63127","US","stlsw","1-314-8216600","Hotel","38.555386","-90.408736","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-louis/stlcr/hoteldetail","Holiday Inn St. Louis - Creve Coeur","1030 Woodcrest Terrace Drive","St. Louis","Missouri","63141","US","stlcr","1-314-5947000","Hotel","38.6770646","-90.4507659","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-louis/stlhi/hoteldetail","Holiday Inn St. Louis Arpt West-Earth City","3400 Rider Trail South","St. Louis","Missouri","63045","US","stlhi","1-314-2916800","Hotel","38.761969","-90.458589","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/quincy/uinos/hoteldetail","Holiday Inn Quincy","4821 Oak Street","Quincy","Illinois","62305","US","uinos","1-217-2237800","Hotel","39.937579","-91.339158","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rock-island/rkiil/hoteldetail","Holiday Inn Rock Island - Quad Cities","226 17th Street, Suite 100","Rock Island","Illinois","61201","US","rkiil","1-309-7941212","Hotel","41.510729","-90.576016","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/davenport/dvnhi/hoteldetail","Holiday Inn & Suites Davenport","4215 Elmore Ave","Davenport","Iowa","52807","US","dvnhi","1-563-3442900","Hotel","41.563727","-90.525953","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rockford/rfdil/hoteldetail","Holiday Inn Rockford(I-90&Rt 20/State St)","7550 East State Street","Rockford","Illinois","61108","US","rfdil","1-815-3982200","Hotel","42.270424","-88.96945","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bloomington/bmgkp/hoteldetail","Holiday Inn Bloomington-University Area","1710 N. Kinser Pike","Bloomington","Indiana","47404","US","bmgkp","1-812-3343252","Hotel","39.185203","-86.537737","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/indianapolis/indml/hoteldetail","Holiday Inn Indianapolis Carmel","251 Pennsylvania Parkway","Carmel","Indiana","46280","US","indml","1-317-5744600","Hotel","39.931","-86.152","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/indianapolis/indwe/hoteldetail","Holiday Inn Indianapolis Downtown","515 S West Street","Indianapolis","Indiana","46225","US","indwe","1-317-6319000","Hotel","39.760105","-86.167375","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/indianapolis/indfc/hoteldetail","Holiday Inn Indianapolis - Airport Area N","5601 Fortune Circle West","Indianapolis","Indiana","46241","US","indfc","1-317-3480033","Hotel","39.7276214","-86.25817889999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/indianapolis/indax/hoteldetail","Holiday Inn Indianapolis Airport","8555 Stansted Drive","Indianapolis","Indiana","46241","US","indax","1-317-8566200","Hotel","39.6750761","-86.3102379","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbus/clujm/hoteldetail","Holiday Inn Columbus","2485 W. Jonathan Moore Pike","Columbus","Indiana","47201","US","clujm","1-812-4177200","Hotel","39.1993908","-85.9536859","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fort-wayne/fwayn/hoteldetail","Holiday Inn Purdue - Fort Wayne","4111 Paul Shaffer Drive","Fort Wayne","Indiana","46825","US","fwayn","1-260-4823800","Hotel","41.116284","-85.120654","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lafayette/lafin/hoteldetail","Holiday Inn Lafayette-City Centre","515 South Street","Lafayette","Indiana","47901","US","lafin","1-765-4231000","Hotel","40.417333","-86.891637","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mishawaka/sbnmi/hoteldetail","Holiday Inn Mishawaka - Conference Center","1208 E Douglas Road","Mishawaka","Indiana","46545","US","sbnmi","1-574-2584408","Hotel","41.710679","-86.166926","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/richmond/ridrh/hoteldetail","Holiday Inn Richmond","6000 National Road East","Richmond","Indiana","47374","US","ridrh","1-765-4881975","Hotel","39.835145","-84.82084","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/terre-haute/hufin/hoteldetail","Holiday Inn Terre Haute","3300 U.S. Highway 41 South","Terre Haute","Indiana","47802","US","hufin","1-812-2326081","Hotel","39.428696","-87.414746","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cedar-falls/alocf/hoteldetail","Holiday Inn & Suites Cedar Falls-Waterloo Event Ctr","7400 Hudson Road","Cedar Falls","Iowa","50613","US","alocf","1-319-2602600","Hotel","42.47131340000001","-92.4663564","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/council-bluffs/cbfrb/hoteldetail","Holiday Inn & Suites Council Bluffs-I-29","2202 River Road","Council Bluffs","Iowa","51501","US","cbfrb","1-712-3225050","Hotel","41.240343","-95.906743","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/omaha/omafc/hoteldetail","Holiday Inn Omaha Downtown - Waterpark","1420 Cuming Street","Omaha","Nebraska","68102","US","omafc","1-402-3410124","Hotel","41.268019","-95.93478","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/des-moines/dsmdw/hoteldetail","Holiday Inn Des Moines DTWN - Mercy Area","1050 6th Avenue","Des Moines","Iowa","50314","US","dsmdw","1-515-2830151","Hotel","41.596831","-93.625683","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/des-moines/dsmap/hoteldetail","Holiday Inn Des Moines-Airport/Conf Center","6111 Fleur Drive","Des Moines","Iowa","50321","US","dsmap","1-515-2872400","Hotel","41.529121","-93.644933","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/urbandale/dsmdu/hoteldetail","Holiday Inn & Suites Des Moines-Northwest","4800 Merle Hay Road","Urbandale","Iowa","50322","US","dsmdu","1-515-2784755","Hotel","41.64968","-93.698049","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/dubuque/dbqia/hoteldetail","Holiday Inn Dubuque/Galena","450 Main Street","Dubuque","Iowa","52001","US","dbqia","1-563-5562000","Hotel","42.497991","-90.665616","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/sioux-city/suxrb/hoteldetail","Holiday Inn Sioux City","701 Gordon Drive","Sioux City","Iowa","51101","US","suxrb","1-712-2779400","Hotel","42.48982","-96.401539","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/manhattan/manhi/hoteldetail","Holiday Inn Manhattan At The Campus","1641 Anderson Avenue","Manhattan","Kansas","66502","US","manhi","1-785-5397531","Hotel","39.1859","-96.581999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/overland-park/mkcpk/hoteldetail","Holiday Inn & Suites Overland Park-West","8787 Reeder Street","Overland Park","Kansas","66214","US","mkcpk","1-913-8888440","Hotel","38.968475","-94.713135","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/overland-park/mkcov/hoteldetail","Holiday Inn & Suites Overland Park-Conv Ctr","10920 Nall Avenue","Overland Park","Kansas","66211","US","mkcov","1-913-3120900","Hotel","38.929961","-94.648953","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kansas-city/mkcad/hoteldetail","Holiday Inn Kansas City - Downtown","770 Admiral Boulevard","Kansas City","Missouri","64106","US","mkcad","1-816-4728808","Hotel","39.1057803","-94.57441229999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kansas-city/mkcpv/hoteldetail","Holiday Inn Kansas City - Northeast","4101 N. Corrington Ave","Kansas City","Missouri","64117","US","mkcpv","1-816-7020300","Hotel","39.164491","-94.49691299999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kansas-city/mkccr/hoteldetail","Holiday Inn Kansas City Airport","11728 N. Ambassador Drive","Kansas City","Missouri","64153","US","mkccr","1-816-8018400","Hotel","39.305705","-94.682119","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/salina/slnaa/hoteldetail","Holiday Inn Salina","3145 South 9th Street","Salina","Kansas","67401","US","slnaa","1-785-4046767","Hotel","38.780359","-97.612649","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/wichita/ictks/hoteldetail","Holiday Inn Wichita East I-35","549 South Rock Road","Wichita","Kansas","67207","US","ictks","1-316-6867131","Hotel","37.67816","-97.244459","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bowling-green/bwgwt/hoteldetail","Holiday Inn University Plaza-Bowling Green","1021 Wilkinson Trace","Bowling Green","Kentucky","42103","US","bwgwt","1-270-7450088","Hotel","36.969","-86.4282","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/covington/cvgrf/hoteldetail","Holiday Inn Cincinnati-Riverfront","600 W Third Street","Covington","Kentucky","41011","US","cvgrf","1-859-2914300","Hotel","39.0876","-84.5201","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cincinnati/cvghs/hoteldetail","Holiday Inn & Suites Cincinnati Downtown","701 Broadway Street","Cincinnati","Ohio","45202","US","cvghs","1-513-3815025","Hotel","39.104712","-84.507069","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/erlanger/cvgap/hoteldetail","Holiday Inn Cincinnati Airport","1717 Airport Exchange Blvd.","Erlanger","Kentucky","41018","US","cvgap","1-859-3712233","Hotel","39.057647","-84.626615","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/florence/cvgky/hoteldetail","Holiday Inn Florence","7905 Freedom Way","Florence","Kentucky","41042","US","cvgky","1-859-9801700","Hotel","38.985518","-84.637443","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cincinnati/cvgem/hoteldetail","Holiday Inn & Suites Cincinnati-Eastgate (I-275e)","4501 Eastgate Blvd.","Cincinnati","Ohio","45245","US","cvgem","1-513-7524400","Hotel","39.0989","-84.2744","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/west-chester/cvgar/hoteldetail","Holiday Inn Cincinnati N - West Chester","5800 Muhlhauser Road","West Chester","Ohio","45069","US","cvgar","1-513-8742744","Hotel","39.317798","-84.434595","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/Hopkinsville/hopkn/hoteldetail","Holiday Inn & Suites Hopkinsville - Convention Ctr","100 Tilley Way","Hopkinsville","Kentucky","42240","US","hopkn","1-270-8878600","Hotel","36.806567","-87.48142","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lexington/lexmw/hoteldetail","Holiday Inn Lexington - Hamburg","1976 Justice Dr","Lexington","Kentucky","40509","US","lexmw","1-859-6877008","Hotel","38.0176329","-84.411812","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/louisville/sdfcd/hoteldetail","Holiday Inn Louisville Airport - Fair/Expo","447 Farmington Ave.","Louisville","Kentucky","40209","US","sdfcd","1-502-6374500","Hotel","38.201197","-85.751547","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/louisville/sdfoo/hoteldetail","Holiday Inn Louisville Airport South","6551 Paramount Park Drive","Louisville","Kentucky","40213","US","sdfoo","1-502-9660000","Hotel","38.154656","-85.712638","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/louisville/sdfea/hoteldetail","Holiday Inn Louisville East - Hurstbourne","1325 South Hurstbourne Parkway","Louisville","Kentucky","40222","US","sdfea","1-502-4262600","Hotel","38.225885","-85.577553","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/louisville/sdfmh/hoteldetail","Holiday Inn Louisville Downtown","101 W. Muhammad Ali Blvd","Louisville","Kentucky","40202","US","sdfmh","<MISSING>","Hotel","38.2508433","-85.7528952","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/owensboro/owbdt/hoteldetail","Holiday Inn Owensboro Riverfront","701 West 1st Street","Owensboro","Kentucky","42301","US","owbdt","1-270-6831111","Hotel","37.775583","-87.118291","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/paducah/pahrf/hoteldetail","Holiday Inn Paducah Riverfront","600 North Fourth Street","Paducah","Kentucky","42001","US","pahrf","1-270-3667614","Hotel","37.092172","-88.601486","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/alexandria/alxdt/hoteldetail","Holiday Inn Alexandria - Downtown","701 4th St","Alexandria","Louisiana","71301","US","alxdt","1-318-5418333","Hotel","31.312341","-92.447164","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/baton-rouge/btrco/hoteldetail","Holiday Inn Baton Rouge College Drive I-10","4848 Constitution Ave","Baton Rouge","Louisiana","70808","US","btrco","1-225-4482030","Hotel","30.421998","-91.134441","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/baton-rouge/btrso/hoteldetail","Holiday Inn Baton Rouge-South","9990 Airline Hwy","Baton Rouge","Louisiana","70816","US","btrso","1-225-9247021","Hotel","30.4284","-91.0785","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/covington/msyvd/hoteldetail","Holiday Inn Covington","45 Louis Prima Drive","Covington","Louisiana","70433","US","msyvd","1-985-8881200","Hotel","30.438986","-90.080843","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hammond/hmuqq/hoteldetail","Holiday Inn Hammond","1819 SW Railroad Avenue","Hammond","Louisiana","70403","US","hmuqq","1-985-6623877","Hotel","30.483839","-90.456887","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/slidell/slidl/hoteldetail","Holiday Inn & Suites Slidell - New Orleans Area","372 Voters Road","Slidell","Louisiana","70461","US","slidl","1-985-6390890","Hotel","30.251413","-89.761621","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/gretna/msywb/hoteldetail","Holiday Inn New Orleans West Bank Tower","275 Whitney Avenue","Gretna","Louisiana","70053","US","msywb","1-504-3668535","Hotel","29.926459","-90.040215","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-orleans/msydt/hoteldetail","Holiday Inn New Orleans-Downtown Superdome","330 Loyola Avenue","New Orleans","Louisiana","70112","US","msydt","1-504-5811600","Hotel","29.952803","-90.075358","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-orleans/msycl/hoteldetail","Holiday Inn French Quarter-Chateau LeMoyne","301  Dauphine Street","New Orleans","Louisiana","70112","US","msycl","1-504-5811303","Hotel","29.9566","-90.0691","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/metairie/msyme/hoteldetail","Holiday Inn Metairie New Orleans Airport","2261 N. Causeway Blvd.","Metairie","Louisiana","70001","US","msyme","1-504-3735946","Hotel","29.992625","-90.15556","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kenner/msyve/hoteldetail","Holiday Inn New Orleans Airport North","1300 Veterans Boulevard","Kenner","Louisiana","70062","US","msyve","1-504-3255720","Hotel","30.006853","-90.250139","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/houma/hummb/hoteldetail","Holiday Inn Houma","1800 Martin Luther King Blvd.","Houma","Louisiana","70360","US","hummb","1-985-6014500","Hotel","29.616318","-90.757293","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lafayette/lftlf/hoteldetail","Holiday Inn & Suites Lafayette North","2219 NW Evangeline Thruway","Lafayette","Louisiana","70501","US","lftlf","1-337-7068199","Hotel","30.253434","-92.016837","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/opelousas/oplcr/hoteldetail","Holiday Inn & Suites Opelousas","5696 I-49 North Service rd.","Opelousas","Louisiana","70570","US","oplcr","1-337-9483300","Hotel","30.516409","-92.067854","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lake-charles/lchtt/hoteldetail","Holiday Inn & Suites Lake Charles South","2940 Lake Street","Lake Charles","Louisiana","70601","US","lchtt","1-337-3107700","Hotel","30.202717","-93.232339","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/shreveport/shvdt/hoteldetail","Holiday Inn Shreveport Downtown","102 Lake Street","Shreveport","Louisiana","71101","US","shvdt","1-318-2227717","Hotel","32.511975","-93.743087","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bangor/bgror/hoteldetail","Holiday Inn Bangor","404 Odlin Road","Bangor","Maine","04401","US","bgror","1-207-9470101","Hotel","44.7868","-68.8131","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/portland/pwmdt/hoteldetail","Holiday Inn Portland-By The Bay","88 Spring St","Portland","Maine","04101","US","pwmdt","1-207-7752311","Hotel","43.653559","-70.261332","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/belcamp/apgmp/hoteldetail","Holiday Inn Belcamp - Aberdeen Area","1326 Policy Drive","Belcamp","Maryland","21017","US","apgmp","1-410-2722929","Hotel","39.4778437","-76.2496529","<MISSING>"
